Customer_ID,Order_ID,Order_Date,Quantity,Unit_Price,Revenue
1791,50685,2023-06-25,5,545,2725
1335,50686,2023-12-24,4,1993,7972
1758,50687,2023-09-10,2,299,598
1257,50688,2023-09-03,2,1047,2094
1496,50689,2023-08-15,5,612,3060
1987,50690,2023-04-16,1,1649,1649
1895,50691,2023-07-12,2,1089,2178
1159,50692,2023-11-12,1,312,312
1474,50693,2023-10-29,1,1501,1501
1851,50694,2023-02-05,1,1912,1912
1663,50695,2023-07-23,1,645,645
1907,50696,2023-09-24,4,585,2340
1689,50697,2023-09-25,4,1484,5936
1674,50698,2023-06-19,5,1905,9525
1379,50699,2023-02-08,4,267,1068
1544,50700,2023-05-19,2,989,1978
1928,50701,2023-10-19,4,1030,4120
1956,50702,2023-02-21,2,1805,3610
1690,50703,2023-10-14,2,1717,3434
1426,50704,2023-10-16,1,1527,1527
1612,50705,2023-05-21,5,927,4635
1267,50706,2023-05-26,1,236,236
1834,50707,2023-11-10,1,1356,1356
1576,50708,2023-07-03,4,214,856
1416,50709,2023-06-01,4,1375,5500
1167,50710,2023-07-20,2,1616,3232
1841,50711,2023-05-08,4,1412,5648
1042,50712,2023-10-14,4,1172,4688
1555,50713,2023-11-07,3,1575,4725
1284,50714,2023-09-10,2,615,1230
1396,50715,2023-09-23,2,787,1574
1011,50716,2023-07-07,3,1119,3357
1606,50717,2023-08-18,2,1395,2790
1301,50718,2023-09-28,5,1554,7770
1897,50719,2023-09-16,5,1149,5745
1252,50720,2023-10-26,3,1193,3579
1498,50721,2023-07-17,4,392,1568
1753,50722,2023-11-19,5,1529,7645
1034,50723,2023-02-25,3,1357,4071
1726,50724,2023-11-15,5,330,1650
1848,50725,2023-07-22,1,1386,1386
1089,50726,2023-09-28,3,1037,3111
1775,50727,2023-04-19,2,1921,3842
1604,50728,2023-04-26,5,1709,8545
1921,50729,2023-04-02,2,1244,2488
1969,50730,2023-05-18,3,1586,4758
1601,50731,2023-10-30,5,617,3085
1417,50732,2023-02-26,2,1147,2294
1114,50733,2023-02-19,4,805,3220
1616,50734,2023-03-12,4,1803,7212
1902,50735,2023-03-23,1,476,476
1195,50736,2023-04-15,3,1623,4869
1825,50737,2023-03-29,2,536,1072
1500,50738,2023-01-02,1,952,952
1625,50739,2023-12-26,3,1845,5535
1492,50740,2023-03-25,4,1768,7072
1074,50741,2023-02-12,2,1980,3960
1412,50742,2023-06-03,5,1927,9635
1375,50743,2023-11-23,4,1069,4276
1419,50744,2023-04-04,5,598,2990
1728,50745,2023-10-25,5,1297,6485
1276,50746,2023-05-13,2,1786,3572
1760,50747,2023-03-06,2,699,1398
1675,50748,2023-10-17,5,1936,9680
1393,50749,2023-09-14,1,1632,1632
1868,50750,2023-08-01,5,877,4385
1456,50751,2023-05-28,5,1433,7165
1919,50752,2023-03-02,2,169,338
1191,50753,2023-05-29,3,304,912
1738,50754,2023-03-29,4,440,1760
1688,50755,2023-11-20,2,1155,2310
1098,50756,2023-10-05,1,1166,1166
1547,50757,2023-03-23,4,217,868
1977,50758,2023-05-09,2,988,1976
1998,50759,2023-10-13,2,114,228
1095,50760,2023-12-19,3,1445,4335
1663,50761,2023-10-07,1,1010,1010
1662,50762,2023-09-27,1,726,726
1189,50763,2023-10-19,2,1460,2920
1735,50764,2023-07-22,3,1655,4965
1036,50765,2023-01-24,2,789,1578
1779,50766,2023-12-17,5,873,4365
1368,50767,2023-11-07,5,1714,8570
1694,50768,2023-07-27,3,1504,4512
1524,50769,2023-10-07,2,1634,3268
1278,50770,2023-07-24,3,1012,3036
1216,50771,2023-06-01,2,219,438
1866,50772,2023-01-26,2,125,250
1872,50773,2023-07-13,5,1657,8285
1797,50774,2023-12-02,4,1836,7344
1272,50775,2023-08-26,1,163,163
1880,50776,2023-11-17,1,559,559
1061,50777,2023-03-16,3,1849,5547
1595,50778,2023-06-12,1,413,413
1879,50779,2023-10-26,5,904,4520
1728,50780,2023-01-29,4,1713,6852
1341,50781,2023-06-14,2,1339,2678
1396,50782,2023-12-03,2,1579,3158
1698,50783,2023-07-05,5,1085,5425
1018,50784,2023-02-23,1,835,835
1176,50785,2023-10-22,2,988,1976
1611,50786,2023-02-11,1,1663,1663
1395,50787,2023-10-12,5,1081,5405
1444,50788,2023-05-18,2,1940,3880
1232,50789,2023-07-06,3,1836,5508
1914,50790,2023-07-23,4,678,2712
1075,50791,2023-02-11,1,1596,1596
1264,50792,2023-12-16,1,1482,1482
1454,50793,2023-10-15,1,1249,1249
1795,50794,2023-01-26,1,1071,1071
1717,50795,2023-02-25,5,960,4800
1734,50796,2023-09-10,5,806,4030
1383,50797,2023-05-02,5,1809,9045
1563,50798,2023-04-16,5,1210,6050
1850,50799,2023-05-10,2,1466,2932
1505,50800,2023-12-03,5,1946,9730
1366,50801,2023-06-07,2,494,988
1143,50802,2023-08-19,3,583,1749
1884,50803,2023-11-04,5,765,3825
1068,50804,2023-04-01,3,555,1665
1098,50805,2023-01-22,5,1599,7995
1395,50806,2023-10-17,3,309,927
1024,50807,2023-04-20,4,624,2496
1947,50808,2023-02-18,3,775,2325
1890,50809,2023-05-09,2,1101,2202
1468,50810,2023-03-14,1,1890,1890
1483,50811,2023-12-06,3,995,2985
1564,50812,2023-02-22,1,1103,1103
1150,50813,2023-12-22,4,1699,6796
1143,50814,2023-06-17,4,406,1624
1568,50815,2023-02-14,2,1199,2398
1038,50816,2023-04-15,2,1145,2290
1108,50817,2023-05-30,3,159,477
1692,50818,2023-05-26,5,485,2425
1041,50819,2023-07-23,4,155,620
1185,50820,2023-12-28,1,267,267
1934,50821,2023-10-26,5,1535,7675
1397,50822,2023-06-16,4,816,3264
1222,50823,2023-07-20,3,964,2892
1633,50824,2023-05-14,4,1894,7576
1132,50825,2023-07-30,2,1314,2628
1162,50826,2023-02-17,1,581,581
1214,50827,2023-05-06,1,1690,1690
1732,50828,2023-08-27,2,1539,3078
1234,50829,2023-01-07,5,439,2195
1842,50830,2023-09-29,2,895,1790
1657,50831,2023-02-06,1,991,991
1750,50832,2023-07-30,3,875,2625
1587,50833,2023-06-14,5,1382,6910
1008,50834,2023-05-05,4,1473,5892
1073,50835,2023-12-03,3,700,2100
1953,50836,2023-07-11,5,536,2680
1491,50837,2023-08-06,1,1345,1345
1912,50838,2023-08-02,1,1536,1536
1252,50839,2023-03-03,3,1473,4419
1229,50840,2023-11-24,5,1605,8025
1518,50841,2023-06-10,4,1724,6896
1173,50842,2023-03-07,4,1182,4728
1652,50843,2023-10-13,2,251,502
1167,50844,2023-08-27,3,1033,3099
1169,50845,2023-01-20,5,639,3195
1392,50846,2023-07-07,3,324,972
1945,50847,2023-03-23,4,1441,5764
1794,50848,2023-12-29,5,662,3310
1633,50849,2023-07-21,1,1898,1898
1193,50850,2023-05-12,1,1402,1402
1516,50851,2023-02-06,5,657,3285
1028,50852,2023-05-12,3,1597,4791
1164,50853,2023-03-18,3,1969,5907
1421,50854,2023-03-30,1,717,717
1338,50855,2023-09-10,1,1919,1919
1647,50856,2023-12-10,4,123,492
1495,50857,2023-07-13,5,1642,8210
1364,50858,2023-06-25,3,467,1401
1832,50859,2023-02-02,4,1098,4392
1341,50860,2023-02-27,3,434,1302
1499,50861,2023-07-20,1,1556,1556
1656,50862,2023-01-28,5,102,510
1510,50863,2023-02-04,2,1107,2214
1326,50864,2023-05-05,5,1381,6905
1216,50865,2023-11-17,2,362,724
1300,50866,2023-02-11,4,220,880
1131,50867,2023-03-26,2,1843,3686
1803,50868,2023-07-07,2,120,240
1069,50869,2023-04-21,4,1004,4016
1251,50870,2023-09-28,5,239,1195
1414,50871,2023-11-21,4,1600,6400
1786,50872,2023-04-15,1,1915,1915
1444,50873,2023-11-16,1,1412,1412
1875,50874,2023-02-10,2,305,610
1181,50875,2023-08-03,4,142,568
1166,50876,2023-03-12,4,949,3796
1090,50877,2023-02-25,4,1241,4964
1713,50878,2023-08-24,5,1128,5640
1857,50879,2023-10-08,3,306,918
1530,50880,2023-04-15,3,734,2202
1038,50881,2023-06-11,3,1962,5886
1125,50882,2023-07-10,5,444,2220
1450,50883,2023-01-09,4,1265,5060
1172,50884,2023-03-01,3,471,1413
1652,50885,2023-11-01,4,1355,5420
1753,50886,2023-08-13,2,1287,2574
1219,50887,2023-11-03,3,646,1938
1637,50888,2023-07-07,2,1487,2974
1057,50889,2023-03-11,5,1083,5415
1659,50890,2023-10-20,1,434,434
1475,50891,2023-10-14,5,110,550
1455,50892,2023-06-18,5,1531,7655
1828,50893,2023-03-03,5,174,870
1894,50894,2023-12-15,3,1423,4269
1360,50895,2023-01-14,2,1046,2092
1934,50896,2023-06-13,3,1012,3036
1000,50897,2023-09-02,1,1504,1504
1386,50898,2023-12-01,5,809,4045
1972,50899,2023-01-08,4,952,3808
1347,50900,2023-06-03,1,875,875
1189,50901,2023-02-05,2,1970,3940
1504,50902,2023-02-17,1,985,985
1190,50903,2023-03-26,3,835,2505
1507,50904,2023-01-28,4,733,2932
1368,50905,2023-07-15,3,1709,5127
1408,50906,2023-07-27,5,1151,5755
1823,50907,2023-07-23,5,1586,7930
1928,50908,2023-11-03,1,495,495
1933,50909,2023-04-14,5,782,3910
1116,50910,2023-08-18,5,1499,7495
1133,50911,2023-04-11,2,520,1040
1057,50912,2023-01-29,2,463,926
1555,50913,2023-05-07,3,1339,4017
1684,50914,2023-12-04,3,1954,5862
1671,50915,2023-01-10,2,1224,2448
1172,50916,2023-04-16,1,1881,1881
1828,50917,2023-06-16,2,192,384
1814,50918,2023-09-14,3,1698,5094
1148,50919,2023-10-22,4,365,1460
1079,50920,2023-10-04,5,305,1525
1885,50921,2023-03-06,4,1203,4812
1212,50922,2023-09-28,4,136,544
1202,50923,2023-07-07,5,1134,5670
1763,50924,2023-11-13,2,1750,3500
1228,50925,2023-05-18,1,1213,1213
1675,50926,2023-12-09,4,843,3372
1226,50927,2023-04-15,1,118,118
1658,50928,2023-02-03,3,1687,5061
1531,50929,2023-04-20,4,473,1892
1440,50930,2023-02-02,3,1909,5727
1401,50931,2023-12-20,2,193,386
1046,50932,2023-08-19,4,131,524
1232,50933,2023-11-13,3,1786,5358
1304,50934,2023-09-23,3,239,717
1525,50935,2023-07-01,2,1693,3386
1142,50936,2023-12-06,1,1072,1072
1414,50937,2023-03-06,1,1144,1144
1512,50938,2023-11-29,4,1272,5088
1372,50939,2023-01-01,2,1344,2688
1565,50940,2023-05-13,4,832,3328
1885,50941,2023-03-21,1,853,853
1258,50942,2023-09-28,2,1342,2684
1655,50943,2023-08-29,5,1664,8320
1470,50944,2023-01-28,2,1682,3364
1952,50945,2023-08-11,2,157,314
1970,50946,2023-01-23,5,1548,7740
1011,50947,2023-04-19,3,1398,4194
1329,50948,2023-04-17,3,239,717
1735,50949,2023-05-25,3,1146,3438
1783,50950,2023-12-20,1,1000,1000
1967,50951,2023-05-19,2,477,954
1357,50952,2023-10-11,5,1021,5105
1971,50953,2023-10-25,1,472,472
1407,50954,2023-04-09,5,1186,5930
1667,50955,2023-11-13,1,1687,1687
1372,50956,2023-05-03,1,877,877
1007,50957,2023-11-16,1,1465,1465
1121,50958,2023-10-14,5,266,1330
1347,50959,2023-03-22,4,1274,5096
1675,50960,2023-01-10,1,622,622
1089,50961,2023-01-08,3,1730,5190
1647,50962,2023-07-24,2,683,1366
1697,50963,2023-11-11,4,600,2400
1315,50964,2023-07-16,4,995,3980
1177,50965,2023-07-17,5,1098,5490
1539,50966,2023-01-30,4,659,2636
1731,50967,2023-01-20,5,1471,7355
1868,50968,2023-02-17,5,1395,6975
1040,50969,2023-05-10,3,1553,4659
1739,50970,2023-10-20,1,1111,1111
1703,50971,2023-05-12,4,1730,6920
1922,50972,2023-12-22,1,332,332
1501,50973,2023-02-23,1,659,659
1958,50974,2023-10-08,1,1331,1331
1144,50975,2023-09-22,5,1576,7880
1200,50976,2023-08-03,1,1862,1862
1928,50977,2023-10-17,4,1624,6496
1723,50978,2023-02-12,5,1020,5100
1460,50979,2023-03-15,4,1712,6848
1731,50980,2023-12-16,5,960,4800
1751,50981,2023-10-05,2,1342,2684
1924,50982,2023-11-22,2,971,1942
1908,50983,2023-08-30,2,180,360
1557,50984,2023-05-10,2,1672,3344
1546,50985,2023-12-16,5,713,3565
1252,50986,2023-07-13,1,802,802
1389,50987,2023-02-01,3,640,1920
1593,50988,2023-04-16,3,1949,5847
1882,50989,2023-07-23,2,864,1728
1255,50990,2023-01-01,1,1374,1374
1708,50991,2023-09-02,4,837,3348
1814,50992,2023-03-13,1,705,705
1920,50993,2023-11-02,4,1538,6152
1449,50994,2023-01-15,3,1209,3627
1009,50995,2023-02-22,1,721,721
1823,50996,2023-01-08,1,1340,1340
1797,50997,2023-11-26,3,1121,3363
1241,50998,2023-02-15,1,295,295
1250,50999,2023-11-21,4,1094,4376
1876,51000,2023-04-24,1,1420,1420
1004,51001,2023-05-27,4,1045,4180
1118,51002,2023-06-15,2,143,286
1800,51003,2023-05-19,1,492,492
1373,51004,2023-04-27,4,1566,6264
1064,51005,2023-10-26,3,1213,3639
1145,51006,2023-10-03,2,254,508
1223,51007,2023-10-04,1,1077,1077
1238,51008,2023-12-04,4,1601,6404
1176,51009,2023-11-09,1,1744,1744
1778,51010,2023-06-27,4,158,632
1852,51011,2023-11-26,1,209,209
1281,51012,2023-12-20,2,578,1156
1062,51013,2023-06-03,2,717,1434
1216,51014,2023-07-20,1,1856,1856
1853,51015,2023-04-25,1,1898,1898
1826,51016,2023-06-08,5,1717,8585
1794,51017,2023-02-11,1,883,883
1688,51018,2023-09-04,1,1172,1172
1460,51019,2023-03-09,2,1500,3000
1928,51020,2023-11-22,1,1155,1155
1609,51021,2023-11-30,3,1609,4827
1104,51022,2023-07-15,1,700,700
1098,51023,2023-03-31,5,1039,5195
1510,51024,2023-04-21,4,1091,4364
1384,51025,2023-12-25,2,630,1260
1404,51026,2023-05-25,3,1126,3378
1822,51027,2023-10-02,4,477,1908
1517,51028,2023-06-28,3,671,2013
1475,51029,2023-08-29,2,1365,2730
1976,51030,2023-11-22,5,1664,8320
1708,51031,2023-11-15,2,686,1372
1862,51032,2023-11-27,3,1705,5115
1644,51033,2023-06-02,3,1718,5154
1869,51034,2023-04-14,2,456,912
1770,51035,2023-03-16,1,784,784
1436,51036,2023-05-08,2,1320,2640
1022,51037,2023-07-18,5,957,4785
1996,51038,2023-06-03,2,1542,3084
1564,51039,2023-02-25,4,758,3032
1676,51040,2023-10-05,1,1396,1396
1713,51041,2023-12-11,4,1625,6500
1457,51042,2023-01-19,2,134,268
1082,51043,2023-06-08,1,1106,1106
1144,51044,2023-01-26,4,1748,6992
1084,51045,2023-06-18,4,560,2240
1077,51046,2023-01-23,1,817,817
1456,51047,2023-02-16,1,1793,1793
1877,51048,2023-01-13,3,1376,4128
1000,51049,2023-08-05,1,1757,1757
1050,51050,2023-11-18,2,611,1222
1684,51051,2023-07-13,5,1171,5855
1716,51052,2023-05-24,3,1308,3924
1771,51053,2023-03-14,1,590,590
1445,51054,2023-06-05,5,372,1860
1448,51055,2023-03-18,3,1736,5208
1880,51056,2023-06-18,2,1112,2224
1487,51057,2023-10-14,5,626,3130
1799,51058,2023-03-26,1,1251,1251
1033,51059,2023-07-01,1,309,309
1347,51060,2023-11-11,2,723,1446
1094,51061,2023-10-24,3,1905,5715
1071,51062,2023-04-22,5,1265,6325
1550,51063,2023-08-18,2,272,544
1153,51064,2023-04-06,3,1988,5964
1249,51065,2023-06-17,4,1801,7204
1673,51066,2023-06-05,4,546,2184
1437,51067,2023-04-15,3,1242,3726
1117,51068,2023-07-12,1,1838,1838
1770,51069,2023-11-26,1,110,110
1890,51070,2023-05-12,4,860,3440
1305,51071,2023-12-21,1,1427,1427
1267,51072,2023-05-18,1,1883,1883
1960,51073,2023-11-27,3,1277,3831
1053,51074,2023-09-27,3,422,1266
1235,51075,2023-02-07,1,1660,1660
1388,51076,2023-02-14,3,1076,3228
1989,51077,2023-06-12,5,544,2720
1733,51078,2023-11-27,4,441,1764
1762,51079,2023-09-10,5,320,1600
1824,51080,2023-06-18,5,209,1045
1400,51081,2023-10-12,1,509,509
1623,51082,2023-10-01,1,1541,1541
1766,51083,2023-01-20,5,1725,8625
1302,51084,2023-08-27,5,604,3020
1918,51085,2023-09-27,2,1900,3800
1206,51086,2023-11-06,2,139,278
1228,51087,2023-01-31,4,1632,6528
1852,51088,2023-11-10,5,1582,7910
1909,51089,2023-04-14,3,362,1086
1577,51090,2023-06-19,2,1793,3586
1074,51091,2023-07-05,1,1241,1241
1434,51092,2023-05-08,5,1573,7865
1102,51093,2023-07-29,3,1891,5673
1421,51094,2023-10-08,3,1537,4611
1703,51095,2023-09-10,3,807,2421
1763,51096,2023-01-19,1,1949,1949
1737,51097,2023-07-19,2,922,1844
1805,51098,2023-08-08,3,1649,4947
1305,51099,2023-05-16,2,560,1120
1097,51100,2023-08-11,4,1241,4964
1849,51101,2023-01-03,1,316,316
1797,51102,2023-08-24,2,1840,3680
1334,51103,2023-12-08,2,176,352
1858,51104,2023-08-16,3,1544,4632
1434,51105,2023-05-22,3,991,2973
1446,51106,2023-01-09,1,1295,1295
1993,51107,2023-07-09,2,489,978
1307,51108,2023-12-16,5,1149,5745
1248,51109,2023-06-14,3,1251,3753
1165,51110,2023-05-19,3,473,1419
1480,51111,2023-10-03,4,753,3012
1983,51112,2023-10-18,1,1003,1003
1334,51113,2023-02-22,2,1147,2294
1541,51114,2023-06-24,2,1593,3186
1758,51115,2023-04-20,2,843,1686
1105,51116,2023-07-22,3,522,1566
1562,51117,2023-05-16,1,1300,1300
1080,51118,2023-01-04,2,952,1904
1132,51119,2023-06-04,5,1870,9350
1796,51120,2023-06-21,4,930,3720
1899,51121,2023-12-24,4,1661,6644
1137,51122,2023-02-16,2,1389,2778
1183,51123,2023-04-04,3,1072,3216
1400,51124,2023-02-17,4,1997,7988
1329,51125,2023-08-28,4,728,2912
1784,51126,2023-12-13,4,669,2676
1507,51127,2023-08-01,4,1393,5572
1851,51128,2023-12-06,2,1452,2904
1983,51129,2023-11-20,1,1578,1578
1068,51130,2023-05-19,1,1418,1418
1545,51131,2023-07-24,3,221,663
1773,51132,2023-03-14,5,258,1290
1052,51133,2023-01-04,1,1301,1301
1449,51134,2023-03-17,5,1779,8895
1204,51135,2023-11-25,1,1451,1451
1125,51136,2023-03-18,1,406,406
1746,51137,2023-10-31,3,1212,3636
1042,51138,2023-09-13,4,850,3400
1751,51139,2023-04-12,3,1161,3483
1970,51140,2023-04-16,1,1996,1996
1882,51141,2023-11-29,4,690,2760
1110,51142,2023-02-08,4,1980,7920
1760,51143,2023-11-10,4,1962,7848
1662,51144,2023-10-02,5,445,2225
1182,51145,2023-03-29,1,1375,1375
1847,51146,2023-07-30,2,1963,3926
1094,51147,2023-03-18,3,248,744
1970,51148,2023-03-18,5,1139,5695
1373,51149,2023-01-28,3,1490,4470
1911,51150,2023-09-02,2,934,1868
1519,51151,2023-03-07,4,1956,7824
1899,51152,2023-09-23,2,880,1760
1359,51153,2023-07-24,3,217,651
1899,51154,2023-02-27,2,803,1606
1695,51155,2023-07-20,1,416,416
1280,51156,2023-08-13,2,387,774
1194,51157,2023-05-22,1,1007,1007
1863,51158,2023-03-25,2,1474,2948
1194,51159,2023-05-23,1,396,396
1666,51160,2023-12-18,1,1317,1317
1092,51161,2023-02-02,2,1515,3030
1671,51162,2023-06-01,5,542,2710
1945,51163,2023-06-07,4,1404,5616
1060,51164,2023-05-21,4,1000,4000
1633,51165,2023-09-08,4,400,1600
1050,51166,2023-10-30,1,997,997
1402,51167,2023-04-22,4,525,2100
1788,51168,2023-05-24,1,349,349
1004,51169,2023-07-28,5,1866,9330
1465,51170,2023-08-12,2,1638,3276
1603,51171,2023-02-12,2,785,1570
1681,51172,2023-09-21,1,851,851
1828,51173,2023-09-01,1,1097,1097
1533,51174,2023-01-03,5,505,2525
1404,51175,2023-05-05,4,1739,6956
1837,51176,2023-09-25,5,900,4500
1512,51177,2023-03-25,2,343,686
1644,51178,2023-01-16,2,1923,3846
1232,51179,2023-11-30,4,466,1864
1523,51180,2023-02-28,2,1908,3816
1345,51181,2023-06-26,1,219,219
1045,51182,2023-03-04,2,949,1898
1545,51183,2023-02-18,3,1563,4689
1944,51184,2023-11-03,4,1894,7576
1077,51185,2023-09-03,4,1627,6508
1729,51186,2023-10-16,4,1705,6820
1812,51187,2023-10-13,3,532,1596
1922,51188,2023-11-28,5,282,1410
1072,51189,2023-01-15,1,1584,1584
1793,51190,2023-12-04,4,858,3432
1248,51191,2023-09-12,2,1241,2482
1046,51192,2023-04-02,1,130,130
1120,51193,2023-10-06,2,1076,2152
1213,51194,2023-07-25,1,1272,1272
1238,51195,2023-04-04,1,627,627
1055,51196,2023-08-13,2,1396,2792
1349,51197,2023-10-28,2,963,1926
1106,51198,2023-11-14,1,1508,1508
1830,51199,2023-07-18,4,201,804
1047,51200,2023-09-28,2,1195,2390
1572,51201,2023-08-22,3,1828,5484
1336,51202,2023-02-15,3,1957,5871
1025,51203,2023-03-05,1,722,722
1803,51204,2023-08-18,5,904,4520
1256,51205,2023-09-06,1,507,507
1007,51206,2023-09-03,1,1470,1470
1624,51207,2023-03-16,4,1975,7900
1866,51208,2023-06-06,4,1490,5960
1252,51209,2023-08-11,5,929,4645
1691,51210,2023-07-09,5,888,4440
1718,51211,2023-02-21,5,717,3585
1302,51212,2023-03-29,5,648,3240
1638,51213,2023-11-09,5,390,1950
1055,51214,2023-12-05,1,521,521
1725,51215,2023-03-07,1,280,280
1525,51216,2023-05-30,3,754,2262
1473,51217,2023-01-20,3,213,639
1027,51218,2023-02-02,2,1361,2722
1982,51219,2023-11-24,1,1217,1217
1077,51220,2023-10-08,5,359,1795
1215,51221,2023-02-15,2,1230,2460
1385,51222,2023-03-14,4,343,1372
1364,51223,2023-12-20,1,522,522
1665,51224,2023-11-09,3,434,1302
1525,51225,2023-12-09,1,1146,1146
1698,51226,2023-05-13,1,1996,1996
1311,51227,2023-02-24,1,370,370
1882,51228,2023-03-02,1,1263,1263
1006,51229,2023-12-11,4,1589,6356
1002,51230,2023-01-08,3,553,1659
1622,51231,2023-09-29,1,1507,1507
1918,51232,2023-09-03,4,693,2772
1749,51233,2023-06-25,2,1500,3000
1362,51234,2023-04-26,1,1109,1109
1750,51235,2023-11-13,4,1561,6244
1507,51236,2023-09-28,5,955,4775
1273,51237,2023-07-12,2,1545,3090
1505,51238,2023-05-30,3,1279,3837
1805,51239,2023-05-11,1,1458,1458
1738,51240,2023-04-12,1,1654,1654
1882,51241,2023-11-06,4,1704,6816
1014,51242,2023-09-27,3,231,693
1191,51243,2023-10-19,5,867,4335
1984,51244,2023-07-29,2,1844,3688
1630,51245,2023-12-27,3,600,1800
1484,51246,2023-12-04,1,1645,1645
1027,51247,2023-03-08,4,1263,5052
1713,51248,2023-01-10,5,234,1170
1038,51249,2023-02-18,4,866,3464
1952,51250,2023-04-21,2,911,1822
1272,51251,2023-11-17,3,1530,4590
1230,51252,2023-08-07,4,869,3476
1085,51253,2023-02-26,4,193,772
1473,51254,2023-10-10,1,1364,1364
1125,51255,2023-04-23,4,1872,7488
1811,51256,2023-05-13,5,264,1320
1536,51257,2023-03-12,3,424,1272
1144,51258,2023-03-24,2,1783,3566
1524,51259,2023-02-26,4,1341,5364
1211,51260,2023-12-15,5,1039,5195
1024,51261,2023-09-28,2,719,1438
1579,51262,2023-04-21,5,330,1650
1393,51263,2023-12-23,4,681,2724
1066,51264,2023-03-17,4,832,3328
1232,51265,2023-06-07,3,1709,5127
1108,51266,2023-01-20,1,1302,1302
1145,51267,2023-05-11,5,1203,6015
1110,51268,2023-11-25,1,1477,1477
1227,51269,2023-05-02,1,770,770
1110,51270,2023-02-10,2,1991,3982
1469,51271,2023-06-16,2,1804,3608
1033,51272,2023-05-10,5,1949,9745
1622,51273,2023-01-23,1,1284,1284
1775,51274,2023-10-06,3,1550,4650
1935,51275,2023-09-08,1,502,502
1368,51276,2023-01-09,2,1155,2310
1747,51277,2023-01-13,1,220,220
1594,51278,2023-11-03,4,826,3304
1553,51279,2023-11-16,4,1638,6552
1424,51280,2023-02-21,3,484,1452
1612,51281,2023-07-28,5,1863,9315
1517,51282,2023-02-07,1,1548,1548
1691,51283,2023-04-10,4,575,2300
1281,51284,2023-07-12,5,659,3295
1319,51285,2023-07-10,4,1290,5160
1737,51286,2023-02-20,5,488,2440
1442,51287,2023-05-21,5,1456,7280
1951,51288,2023-06-17,4,1646,6584
1314,51289,2023-11-07,2,1873,3746
1876,51290,2023-04-19,5,889,4445
1965,51291,2023-07-26,1,852,852
1740,51292,2023-10-27,4,1594,6376
1376,51293,2023-04-20,2,803,1606
1288,51294,2023-07-15,4,1647,6588
1436,51295,2023-06-01,3,152,456
1661,51296,2023-08-31,1,666,666
1276,51297,2023-05-08,3,920,2760
1709,51298,2023-04-15,5,1144,5720
1581,51299,2023-01-10,5,1142,5710
1502,51300,2023-12-22,3,1979,5937
1623,51301,2023-05-28,3,961,2883
1515,51302,2023-12-31,5,1579,7895
1349,51303,2023-12-30,2,421,842
1842,51304,2023-05-20,1,926,926
1445,51305,2023-07-09,4,532,2128
1829,51306,2023-04-04,3,1182,3546
1349,51307,2023-08-17,1,1274,1274
1606,51308,2023-03-04,4,1894,7576
1663,51309,2023-12-06,4,1563,6252
1822,51310,2023-01-25,3,157,471
1136,51311,2023-09-25,2,1117,2234
1758,51312,2023-10-08,2,1851,3702
1898,51313,2023-01-11,1,1697,1697
1242,51314,2023-11-16,1,1781,1781
1542,51315,2023-07-20,5,850,4250
1039,51316,2023-05-06,2,1416,2832
1228,51317,2023-11-02,1,281,281
1547,51318,2023-07-09,5,706,3530
1919,51319,2023-03-30,4,1201,4804
1222,51320,2023-12-21,1,1060,1060
1005,51321,2023-04-26,5,1777,8885
1321,51322,2023-12-18,2,204,408
1467,51323,2023-06-26,4,1384,5536
1731,51324,2023-01-14,1,706,706
1074,51325,2023-09-14,2,1346,2692
1003,51326,2023-07-28,4,1089,4356
1846,51327,2023-10-08,3,583,1749
1645,51328,2023-11-24,2,1825,3650
1117,51329,2023-11-21,3,228,684
1880,51330,2023-04-15,1,418,418
1605,51331,2023-05-27,5,806,4030
1503,51332,2023-10-06,1,608,608
1997,51333,2023-01-09,2,119,238
1946,51334,2023-04-28,3,1934,5802
1573,51335,2023-04-04,3,851,2553
1440,51336,2023-05-24,4,334,1336
1193,51337,2023-10-16,1,1720,1720
1846,51338,2023-01-14,1,705,705
1714,51339,2023-09-14,2,653,1306
1391,51340,2023-12-12,3,1999,5997
1025,51341,2023-07-05,2,1473,2946
1434,51342,2023-12-11,2,552,1104
1172,51343,2023-07-26,3,685,2055
1299,51344,2023-12-12,2,1083,2166
1644,51345,2023-06-21,3,1632,4896
1325,51346,2023-09-27,2,1750,3500
1409,51347,2023-08-09,5,522,2610
